workerid,trial_type,target,response,primetype,error,order,type,id,inference_question,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,feedback,assignments,workerid,creationtime,Answer.time_in_minutes,deadline,viewhit,keywords,assignmentduration,title,assignmentapprovaltime,Answer.catch_trials,reject,assignmentstatus,hitlifetime,numpending,description,assignmentid,assignmentaccepttime,numavailable,numcomplete,assignmentsubmittime,annotation,reviewstatus,autoapprovaltime,hitstatus,autoapprovaldelay,hittypeid,assignmentrejecttime,Answer.list,reward,hitid
94,"""practice_trial""","""na""",0.97,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""1""","""Female""","""27""","""""","""Whether people infer the same sorts of things from statements made in English.""","""Yes""",""".20""","""4""","""Windows""",768,1366,"""Firefox""","""""","""160""",94,"""Thu Aug 02 13:07:44 CDT 2018""","""1.4565666666666666""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3SKEMFQBZ44DW0425NR9N88JDYAK8P""","""Thu Aug 02 13:49:21 CDT 2018""","""0""","""0""","""Thu Aug 02 13:50:54 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:30:54 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list5\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
94,"""one_slider""","""some""",0.04,"""none""",NA,3,"""crit""","""girls""","""lowerbounded""","""English""","""1""","""Female""","""27""","""""","""Whether people infer the same sorts of things from statements made in English.""","""Yes""",""".20""","""4""","""Windows""",768,1366,"""Firefox""","""""","""160""",94,"""Thu Aug 02 13:07:44 CDT 2018""","""1.4565666666666666""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3SKEMFQBZ44DW0425NR9N88JDYAK8P""","""Thu Aug 02 13:49:21 CDT 2018""","""0""","""0""","""Thu Aug 02 13:50:54 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:30:54 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list5\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
95,"""practice_trial""","""na""",0.14,"""na""",false,1,"""filler""","""low_right""",NA,"""English""","""1""","""Female""","""31""","""no""","""inference""","""Yes""",""".15""","""4""","""Mac""",800,1280,"""Firefox""","""""","""160""",95,"""Thu Aug 02 13:07:44 CDT 2018""","""1.63775""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""354GIDR5ZC5T1LSV6Q4CB9NSG2T00D""","""Thu Aug 02 13:50:04 CDT 2018""","""0""","""0""","""Thu Aug 02 13:51:45 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:31:45 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list6\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
95,"""practice_trial""","""na""",1,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""1""","""Female""","""31""","""no""","""inference""","""Yes""",""".15""","""4""","""Mac""",800,1280,"""Firefox""","""""","""160""",95,"""Thu Aug 02 13:07:44 CDT 2018""","""1.63775""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""354GIDR5ZC5T1LSV6Q4CB9NSG2T00D""","""Thu Aug 02 13:50:04 CDT 2018""","""0""","""0""","""Thu Aug 02 13:51:45 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:31:45 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list6\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
95,"""one_slider""","""some""",0.38,"""notall""",NA,3,"""crit""","""girls""","""lowerbounded""","""English""","""1""","""Female""","""31""","""no""","""inference""","""Yes""",""".15""","""4""","""Mac""",800,1280,"""Firefox""","""""","""160""",95,"""Thu Aug 02 13:07:44 CDT 2018""","""1.63775""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""354GIDR5ZC5T1LSV6Q4CB9NSG2T00D""","""Thu Aug 02 13:50:04 CDT 2018""","""0""","""0""","""Thu Aug 02 13:51:45 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:31:45 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list6\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
96,"""practice_trial""","""na""",0,"""na""",false,1,"""filler""","""low_right""",NA,"""English""","""1""","""Female""","""53""","""none""","""How we interpret what someone says.""","""Yes""","""1.00""","""3""","""Windows""",768,1366,"""Chrome""","""""","""160""",96,"""Thu Aug 02 13:07:44 CDT 2018""","""3.0089333333333332""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3M0BCWMB8WVNTYWQXDUM2LSF8B4WBW""","""Thu Aug 02 13:49:04 CDT 2018""","""0""","""0""","""Thu Aug 02 13:52:15 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:32:15 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list4\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
96,"""practice_trial""","""na""",0.98,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""1""","""Female""","""53""","""none""","""How we interpret what someone says.""","""Yes""","""1.00""","""3""","""Windows""",768,1366,"""Chrome""","""""","""160""",96,"""Thu Aug 02 13:07:44 CDT 2018""","""3.0089333333333332""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3M0BCWMB8WVNTYWQXDUM2LSF8B4WBW""","""Thu Aug 02 13:49:04 CDT 2018""","""0""","""0""","""Thu Aug 02 13:52:15 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:32:15 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list4\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
96,"""one_slider""","""some""",0.02,"""only""",NA,3,"""crit""","""girls""","""lowerbounded""","""English""","""1""","""Female""","""53""","""none""","""How we interpret what someone says.""","""Yes""","""1.00""","""3""","""Windows""",768,1366,"""Chrome""","""""","""160""",96,"""Thu Aug 02 13:07:44 CDT 2018""","""3.0089333333333332""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3M0BCWMB8WVNTYWQXDUM2LSF8B4WBW""","""Thu Aug 02 13:49:04 CDT 2018""","""0""","""0""","""Thu Aug 02 13:52:15 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:32:15 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list4\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
97,"""practice_trial""","""na""",0.03,"""na""",false,1,"""filler""","""low_right""",NA,"""English""","""1""","""Female""","""22""","""No""","""Sacasm""","""Yes""",""".25""","""3""","""Linux""",846,412,"""Chrome""","""""","""160""",97,"""Thu Aug 02 13:07:44 CDT 2018""","""4.7797833333333335""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""30LSNF239VUB4QCPP3XW01G3ZUTI29""","""Thu Aug 02 13:47:22 CDT 2018""","""0""","""0""","""Thu Aug 02 13:52:15 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:32:15 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
97,"""practice_trial""","""na""",0.96,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""1""","""Female""","""22""","""No""","""Sacasm""","""Yes""",""".25""","""3""","""Linux""",846,412,"""Chrome""","""""","""160""",97,"""Thu Aug 02 13:07:44 CDT 2018""","""4.7797833333333335""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""30LSNF239VUB4QCPP3XW01G3ZUTI29""","""Thu Aug 02 13:47:22 CDT 2018""","""0""","""0""","""Thu Aug 02 13:52:15 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:32:15 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
97,"""one_slider""","""some""",0,"""none""",NA,3,"""crit""","""girls""","""upperbounded""","""English""","""1""","""Female""","""22""","""No""","""Sacasm""","""Yes""",""".25""","""3""","""Linux""",846,412,"""Chrome""","""""","""160""",97,"""Thu Aug 02 13:07:44 CDT 2018""","""4.7797833333333335""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""30LSNF239VUB4QCPP3XW01G3ZUTI29""","""Thu Aug 02 13:47:22 CDT 2018""","""0""","""0""","""Thu Aug 02 13:52:15 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:32:15 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
98,"""practice_trial""","""na""",0,"""na""",false,1,"""filler""","""low_right""",NA,"""English""","""2""","""Female""","""21""","""no, God Bless! :)""","""Language experiment. ""","""Yes""","""0.15""","""2""","""Windows""",768,1366,"""Chrome""","""""","""160""",98,"""Thu Aug 02 13:07:44 CDT 2018""","""2.1018833333333333""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3MH9DQ757XB6SBFWIZ7ZL8YF38MGUZ""","""Thu Aug 02 13:52:13 CDT 2018""","""0""","""0""","""Thu Aug 02 13:54:27 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:34:27 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list5\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
98,"""practice_trial""","""na""",0.6,"""na""",true,2,"""filler""","""high_right""",NA,"""English""","""2""","""Female""","""21""","""no, God Bless! :)""","""Language experiment. ""","""Yes""","""0.15""","""2""","""Windows""",768,1366,"""Chrome""","""""","""160""",98,"""Thu Aug 02 13:07:44 CDT 2018""","""2.1018833333333333""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3MH9DQ757XB6SBFWIZ7ZL8YF38MGUZ""","""Thu Aug 02 13:52:13 CDT 2018""","""0""","""0""","""Thu Aug 02 13:54:27 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:34:27 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list5\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
98,"""one_slider""","""some""",0.26,"""none""",NA,3,"""crit""","""girls""","""lowerbounded""","""English""","""2""","""Female""","""21""","""no, God Bless! :)""","""Language experiment. ""","""Yes""","""0.15""","""2""","""Windows""",768,1366,"""Chrome""","""""","""160""",98,"""Thu Aug 02 13:07:44 CDT 2018""","""2.1018833333333333""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3MH9DQ757XB6SBFWIZ7ZL8YF38MGUZ""","""Thu Aug 02 13:52:13 CDT 2018""","""0""","""0""","""Thu Aug 02 13:54:27 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:34:27 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list5\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
99,"""practice_trial""","""na""",0.07,"""na""",false,1,"""filler""","""low_right""",NA,"""English""","""1""","""Female""","""39""","""""","""""","""Yes""",""".15""","""3""","""Windows""",720,1280,"""Chrome""","""""","""160""",99,"""Thu Aug 02 13:07:44 CDT 2018""","""1.0403166666666666""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""35USIKEBNSFR0S6H9LMRVMTW1YQN6C""","""Thu Aug 02 13:53:54 CDT 2018""","""0""","""0""","""Thu Aug 02 13:55:00 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:35:00 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list4\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
99,"""practice_trial""","""na""",0.84,"""na""",false,2,"""filler""","""high_right""",NA,"""English""","""1""","""Female""","""39""","""""","""""","""Yes""",""".15""","""3""","""Windows""",720,1280,"""Chrome""","""""","""160""",99,"""Thu Aug 02 13:07:44 CDT 2018""","""1.0403166666666666""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""35USIKEBNSFR0S6H9LMRVMTW1YQN6C""","""Thu Aug 02 13:53:54 CDT 2018""","""0""","""0""","""Thu Aug 02 13:55:00 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:35:00 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list4\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
99,"""one_slider""","""some""",0.1,"""only""",NA,3,"""crit""","""girls""","""lowerbounded""","""English""","""1""","""Female""","""39""","""""","""""","""Yes""",""".15""","""3""","""Windows""",720,1280,"""Chrome""","""""","""160""",99,"""Thu Aug 02 13:07:44 CDT 2018""","""1.0403166666666666""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""35USIKEBNSFR0S6H9LMRVMTW1YQN6C""","""Thu Aug 02 13:53:54 CDT 2018""","""0""","""0""","""Thu Aug 02 13:55:00 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:35:00 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list4\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
100,"""practice_trial""","""na""",0.2,"""na""",false,1,"""filler""","""low_right""",NA,"""english""","""1""","""Female""","""56""","""no problems""","""what is read vs what is implied""","""Yes""",""".25""","""3""","""Mac""",1440,2560,"""Chrome""","""""","""160""",100,"""Thu Aug 02 13:07:44 CDT 2018""","""1.7343166666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3SPJ0334222X0MP206PRL6W8ROAJY0""","""Thu Aug 02 13:37:31 CDT 2018""","""0""","""0""","""Thu Aug 02 13:56:38 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:36:38 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
100,"""practice_trial""","""na""",0.97,"""na""",false,2,"""filler""","""high_right""",NA,"""english""","""1""","""Female""","""56""","""no problems""","""what is read vs what is implied""","""Yes""",""".25""","""3""","""Mac""",1440,2560,"""Chrome""","""""","""160""",100,"""Thu Aug 02 13:07:44 CDT 2018""","""1.7343166666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3SPJ0334222X0MP206PRL6W8ROAJY0""","""Thu Aug 02 13:37:31 CDT 2018""","""0""","""0""","""Thu Aug 02 13:56:38 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:36:38 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
100,"""one_slider""","""some""",0.98,"""none""",NA,3,"""crit""","""girls""","""upperbounded""","""english""","""1""","""Female""","""56""","""no problems""","""what is read vs what is implied""","""Yes""",""".25""","""3""","""Mac""",1440,2560,"""Chrome""","""""","""160""",100,"""Thu Aug 02 13:07:44 CDT 2018""","""1.7343166666666667""","""""","""https://requester.mturk.com/mturk/manageHIT?HITId=3VP28W7DUNJEDQFHN0VNWWHUFYFZFP""","""language research stanford fun cognitive science university explanations""","""1800""","""Participate in a Linguistics Experiment!""","""""","""[]""","""""","""Submitted""","""Sat Sep 01 13:07:44 CDT 2018""","""0""","""Provide your judgments about sentences of English.""","""3SPJ0334222X0MP206PRL6W8ROAJY0""","""Thu Aug 02 13:37:31 CDT 2018""","""0""","""0""","""Thu Aug 02 13:56:38 CDT 2018""","""1 cond""","""NotReviewed""","""Fri Aug 03 06:36:38 CDT 2018""","""Reviewable""","""60000""","""32K57UXCKKL823J33RWQPRDG8NOU8F""","""""","""\""list2\""""","""$0.15""","""3VP28W7DUNJEDQFHN0VNWWHUFYFZFP"""
