"","workerid","trial_type","type","response","id","language","enjoyment","gender","age","problems","comments","asses","fairprice","education","OS","screenH","screenW","Browser","hitid","hittypeid","title","description","keywords","reward","creationtime","assignments","numavailable","numpending","numcomplete","hitstatus","reviewstatus","annotation","assignmentduration","autoapprovaldelay","hitlifetime","viewhit","assignmentid","workerid.1","assignmentstatus","autoapprovaltime","assignmentaccepttime","assignmentsubmittime","assignmentapprovaltime","assignmentrejecttime","deadline","feedback","reject","Answer.catch_trials","Answer.condition","Answer.time_in_minutes"
"322",45,"""one_slider""","""crit""",0.81,1,"""English""","""2""","""Female""","""62""","""no""","""If the speaker conveyed what he/she meant to convey""","""Yes""",""".20""","""3""","""Windows""",864,1536,"""Firefox""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3X0H8UUIT2NMAKDS8ZGHSA1ERFMWS1""",45,"""Approved""","""Fri May 18 22:44:42 PDT 2018""","""Fri May 18 06:01:01 PDT 2018""","""Fri May 18 06:04:42 PDT 2018""","""Fri May 18 22:44:56 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""3.4493"""
"323",46,"""one_slider""","""prime""",0.85,4,"""english""","""1""","""Female""","""57""","""no""","""Really not certain.""","""Yes""","""yes""","""3""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3A9AA95ATXLVK9IGKHPE75JQKYBP5X""",46,"""Approved""","""Fri May 18 22:46:14 PDT 2018""","""Fri May 18 06:02:06 PDT 2018""","""Fri May 18 06:06:14 PDT 2018""","""Fri May 18 22:46:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""3.6727166666666666"""
"324",46,"""one_slider""","""prime""",0.86,1,"""english""","""1""","""Female""","""57""","""no""","""Really not certain.""","""Yes""","""yes""","""3""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3A9AA95ATXLVK9IGKHPE75JQKYBP5X""",46,"""Approved""","""Fri May 18 22:46:14 PDT 2018""","""Fri May 18 06:02:06 PDT 2018""","""Fri May 18 06:06:14 PDT 2018""","""Fri May 18 22:46:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""3.6727166666666666"""
"325",46,"""one_slider""","""filler""",0.12,1,"""english""","""1""","""Female""","""57""","""no""","""Really not certain.""","""Yes""","""yes""","""3""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3A9AA95ATXLVK9IGKHPE75JQKYBP5X""",46,"""Approved""","""Fri May 18 22:46:14 PDT 2018""","""Fri May 18 06:02:06 PDT 2018""","""Fri May 18 06:06:14 PDT 2018""","""Fri May 18 22:46:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""3.6727166666666666"""
"326",46,"""one_slider""","""prime""",0.5,2,"""english""","""1""","""Female""","""57""","""no""","""Really not certain.""","""Yes""","""yes""","""3""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3A9AA95ATXLVK9IGKHPE75JQKYBP5X""",46,"""Approved""","""Fri May 18 22:46:14 PDT 2018""","""Fri May 18 06:02:06 PDT 2018""","""Fri May 18 06:06:14 PDT 2018""","""Fri May 18 22:46:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""3.6727166666666666"""
"327",46,"""one_slider""","""prime""",0.55,3,"""english""","""1""","""Female""","""57""","""no""","""Really not certain.""","""Yes""","""yes""","""3""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3A9AA95ATXLVK9IGKHPE75JQKYBP5X""",46,"""Approved""","""Fri May 18 22:46:14 PDT 2018""","""Fri May 18 06:02:06 PDT 2018""","""Fri May 18 06:06:14 PDT 2018""","""Fri May 18 22:46:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""3.6727166666666666"""
"328",46,"""one_slider""","""filler""",0.94,2,"""english""","""1""","""Female""","""57""","""no""","""Really not certain.""","""Yes""","""yes""","""3""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3A9AA95ATXLVK9IGKHPE75JQKYBP5X""",46,"""Approved""","""Fri May 18 22:46:14 PDT 2018""","""Fri May 18 06:02:06 PDT 2018""","""Fri May 18 06:06:14 PDT 2018""","""Fri May 18 22:46:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""3.6727166666666666"""
"329",46,"""one_slider""","""crit""",0.87,1,"""english""","""1""","""Female""","""57""","""no""","""Really not certain.""","""Yes""","""yes""","""3""","""Windows""",768,1366,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3A9AA95ATXLVK9IGKHPE75JQKYBP5X""",46,"""Approved""","""Fri May 18 22:46:14 PDT 2018""","""Fri May 18 06:02:06 PDT 2018""","""Fri May 18 06:06:14 PDT 2018""","""Fri May 18 22:46:55 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""3.6727166666666666"""
"330",47,"""one_slider""","""prime""",0.66,4,"""English""","""1""","""Male""","""32""","""No""","""No idea""","""Yes""","""1.00""","""3""","""Linux""",640,360,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3ZDAD0O1T2C2EKVX74HT4YB7205TXF""",47,"""Approved""","""Fri May 18 22:46:55 PDT 2018""","""Fri May 18 05:52:19 PDT 2018""","""Fri May 18 06:06:55 PDT 2018""","""Fri May 18 22:46:56 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""1.0335833333333333"""
"331",47,"""one_slider""","""filler""",0.68,2,"""English""","""1""","""Male""","""32""","""No""","""No idea""","""Yes""","""1.00""","""3""","""Linux""",640,360,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3ZDAD0O1T2C2EKVX74HT4YB7205TXF""",47,"""Approved""","""Fri May 18 22:46:55 PDT 2018""","""Fri May 18 05:52:19 PDT 2018""","""Fri May 18 06:06:55 PDT 2018""","""Fri May 18 22:46:56 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""1.0335833333333333"""
"332",47,"""one_slider""","""prime""",0.39,1,"""English""","""1""","""Male""","""32""","""No""","""No idea""","""Yes""","""1.00""","""3""","""Linux""",640,360,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3ZDAD0O1T2C2EKVX74HT4YB7205TXF""",47,"""Approved""","""Fri May 18 22:46:55 PDT 2018""","""Fri May 18 05:52:19 PDT 2018""","""Fri May 18 06:06:55 PDT 2018""","""Fri May 18 22:46:56 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""1.0335833333333333"""
"333",47,"""one_slider""","""filler""",0.66,1,"""English""","""1""","""Male""","""32""","""No""","""No idea""","""Yes""","""1.00""","""3""","""Linux""",640,360,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3ZDAD0O1T2C2EKVX74HT4YB7205TXF""",47,"""Approved""","""Fri May 18 22:46:55 PDT 2018""","""Fri May 18 05:52:19 PDT 2018""","""Fri May 18 06:06:55 PDT 2018""","""Fri May 18 22:46:56 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""1.0335833333333333"""
"334",47,"""one_slider""","""prime""",0.37,3,"""English""","""1""","""Male""","""32""","""No""","""No idea""","""Yes""","""1.00""","""3""","""Linux""",640,360,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3ZDAD0O1T2C2EKVX74HT4YB7205TXF""",47,"""Approved""","""Fri May 18 22:46:55 PDT 2018""","""Fri May 18 05:52:19 PDT 2018""","""Fri May 18 06:06:55 PDT 2018""","""Fri May 18 22:46:56 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""1.0335833333333333"""
"335",47,"""one_slider""","""prime""",0.37,2,"""English""","""1""","""Male""","""32""","""No""","""No idea""","""Yes""","""1.00""","""3""","""Linux""",640,360,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3ZDAD0O1T2C2EKVX74HT4YB7205TXF""",47,"""Approved""","""Fri May 18 22:46:55 PDT 2018""","""Fri May 18 05:52:19 PDT 2018""","""Fri May 18 06:06:55 PDT 2018""","""Fri May 18 22:46:56 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""1.0335833333333333"""
"336",47,"""one_slider""","""crit""",0.79,1,"""English""","""1""","""Male""","""32""","""No""","""No idea""","""Yes""","""1.00""","""3""","""Linux""",640,360,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3ZDAD0O1T2C2EKVX74HT4YB7205TXF""",47,"""Approved""","""Fri May 18 22:46:55 PDT 2018""","""Fri May 18 05:52:19 PDT 2018""","""Fri May 18 06:06:55 PDT 2018""","""Fri May 18 22:46:56 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_noprime\""""","""1.0335833333333333"""
"337",48,"""one_slider""","""filler""",0,1,"""English""","""2""","""Male""","""28""","""No""","""Inclusive or exclusive use of the conjunction \""or\"". ""","""Yes""","""Yes""","""4""","""Windows""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3OJSZ2ATDTV6E3EGOVVX7JS5K46577""",48,"""Approved""","""Fri May 18 22:47:47 PDT 2018""","""Fri May 18 06:05:30 PDT 2018""","""Fri May 18 06:07:47 PDT 2018""","""Fri May 18 22:47:56 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.181033333333333"""
"338",48,"""one_slider""","""prime""",1,2,"""English""","""2""","""Male""","""28""","""No""","""Inclusive or exclusive use of the conjunction \""or\"". ""","""Yes""","""Yes""","""4""","""Windows""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3OJSZ2ATDTV6E3EGOVVX7JS5K46577""",48,"""Approved""","""Fri May 18 22:47:47 PDT 2018""","""Fri May 18 06:05:30 PDT 2018""","""Fri May 18 06:07:47 PDT 2018""","""Fri May 18 22:47:56 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.181033333333333"""
"339",48,"""one_slider""","""prime""",0.99,4,"""English""","""2""","""Male""","""28""","""No""","""Inclusive or exclusive use of the conjunction \""or\"". ""","""Yes""","""Yes""","""4""","""Windows""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3OJSZ2ATDTV6E3EGOVVX7JS5K46577""",48,"""Approved""","""Fri May 18 22:47:47 PDT 2018""","""Fri May 18 06:05:30 PDT 2018""","""Fri May 18 06:07:47 PDT 2018""","""Fri May 18 22:47:56 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.181033333333333"""
"340",48,"""one_slider""","""prime""",1,3,"""English""","""2""","""Male""","""28""","""No""","""Inclusive or exclusive use of the conjunction \""or\"". ""","""Yes""","""Yes""","""4""","""Windows""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3OJSZ2ATDTV6E3EGOVVX7JS5K46577""",48,"""Approved""","""Fri May 18 22:47:47 PDT 2018""","""Fri May 18 06:05:30 PDT 2018""","""Fri May 18 06:07:47 PDT 2018""","""Fri May 18 22:47:56 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.181033333333333"""
"341",48,"""one_slider""","""prime""",1,1,"""English""","""2""","""Male""","""28""","""No""","""Inclusive or exclusive use of the conjunction \""or\"". ""","""Yes""","""Yes""","""4""","""Windows""",1080,1920,"""Chrome""","""3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""373MH2DFEYZMZFBQ6491XEERMLCBHZ""","""Participate in a Linguistics Experiment!""","""Provide your judgments about sentences of English.""","""language research stanford fun cognitive science university explanations""","""$0.20""","""Fri May 18 05:32:32 PDT 2018""","""88""","""0""","""0""","""88""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sun Jun 17 05:32:32 PDT 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=3H6W48L9F4OMA8Z6QG7L9M1GUPOPWM""","""3OJSZ2ATDTV6E3EGOVVX7JS5K46577""",48,"""Approved""","""Fri May 18 22:47:47 PDT 2018""","""Fri May 18 06:05:30 PDT 2018""","""Fri May 18 06:07:47 PDT 2018""","""Fri May 18 22:47:56 PDT 2018""","""""","""""","""""","""""","""[]""","""\""or_eitherorprime\""""","""2.181033333333333"""
